STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING & ABDUCTION,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,KIDNAPPING AND ABDUCTION OF OTHERS,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,AUTO THEFT,OTHER THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES,TOTAL IPC CRIMES
Uttar Pradesh,AGRA,2013,133,200,29,78,0,78,424,335,89,11,4,204,342,3015,2365,650,435,176,427,12,5,299,98,239,0,399,0,442,2326,9298
Uttar Pradesh,ALIGARH,2013,185,261,22,99,0,99,399,346,53,22,2,195,315,1969,1372,597,386,140,483,2,9,278,73,300,0,455,0,361,2173,8129
Uttar Pradesh,ALLAHABAD,2013,123,95,44,102,0,102,306,239,67,5,1,58,356,1625,1121,504,117,117,446,13,5,409,66,215,0,322,0,449,3483,8357
Uttar Pradesh,AMBEDKAR NAGAR,2013,32,27,7,15,0,15,60,55,5,1,0,10,23,90,34,56,39,22,49,0,0,116,17,16,0,4,0,79,732,1339
Uttar Pradesh,AMETHI,2013,31,61,12,38,0,38,116,110,6,5,0,35,61,142,65,77,50,19,27,1,14,211,16,83,0,35,0,137,572,1666
Uttar Pradesh,AMROHA,2013,65,80,9,23,0,23,113,92,21,3,2,38,55,279,112,167,34,35,117,2,0,117,16,57,0,171,0,190,995,2401
Uttar Pradesh,AURAIYA,2013,27,28,14,16,0,16,78,70,8,3,0,12,25,180,110,70,12,23,38,0,0,49,28,38,0,68,0,162,515,1316
Uttar Pradesh,AZAMGARH,2013,68,90,23,39,0,39,154,135,19,3,0,60,86,272,143,129,190,52,154,2,1,333,36,20,0,155,0,240,643,2621
Uttar Pradesh,BADAUN,2013,112,143,24,54,0,54,139,128,11,2,1,53,50,245,118,127,5,28,98,1,0,398,58,102,0,58,0,170,866,2607
Uttar Pradesh,BAGHPAT,2013,79,112,11,25,0,25,98,72,26,3,1,83,53,296,148,148,51,34,85,1,0,87,12,56,0,106,0,84,554,1831
Uttar Pradesh,BAHRAICH,2013,47,55,24,35,0,35,151,140,11,1,1,18,61,271,112,159,68,41,196,0,5,179,42,44,0,1,0,154,995,2389
Uttar Pradesh,BALLIA,2013,35,38,13,18,0,18,143,123,20,1,0,14,109,263,152,111,104,22,84,2,1,178,24,107,0,4,0,140,490,1790
Uttar Pradesh,BALRAMPUR,2013,21,23,7,23,0,23,71,65,6,0,0,6,37,48,11,37,18,14,52,2,0,58,7,24,0,8,0,27,203,649
Uttar Pradesh,BANDA,2013,45,47,17,47,0,47,145,113,32,0,0,23,84,249,108,141,75,36,82,0,7,39,32,151,0,129,0,123,724,2055
Uttar Pradesh,BARABANKI,2013,57,50,20,39,0,39,81,78,3,1,0,17,57,158,81,77,3,79,191,0,14,320,26,39,0,98,0,263,1164,2677
Uttar Pradesh,BAREILLY,2013,114,162,34,84,0,84,329,291,38,3,0,80,141,773,417,356,163,128,442,4,1,228,58,198,0,257,0,348,3313,6860
Uttar Pradesh,BASTI,2013,27,11,4,24,0,24,82,80,2,2,1,16,36,134,64,70,26,27,41,2,0,194,11,53,0,44,0,98,329,1162
Uttar Pradesh,BIJNOR,2013,83,74,24,71,0,71,168,149,19,5,0,56,86,405,149,256,73,66,253,3,0,13,31,178,1,6,0,239,1804,3639
Uttar Pradesh,BULANDSHAHAR,2013,185,199,19,97,0,97,335,255,80,12,1,117,109,828,476,352,138,71,222,0,4,14,52,197,2,162,0,333,1615,4712
Uttar Pradesh,CHANDOLI,2013,31,26,8,20,0,20,53,46,7,1,0,14,31,102,45,57,31,34,71,0,5,168,16,68,1,0,0,97,306,1083
Uttar Pradesh,CHITRAKOOT DHAM,2013,20,10,8,23,0,23,27,22,5,1,0,3,42,81,40,41,11,18,47,0,8,11,14,35,0,7,0,73,368,807
Uttar Pradesh,DEORIA,2013,50,25,23,44,0,44,180,145,35,2,0,29,100,214,117,97,85,23,101,2,5,217,37,87,0,27,0,147,484,1882
Uttar Pradesh,ETAH,2013,59,128,23,34,0,34,120,101,19,3,0,44,47,345,185,160,104,40,83,0,9,279,32,122,1,99,0,199,735,2506
Uttar Pradesh,ETAWAH,2013,62,69,12,23,0,23,88,74,14,2,0,39,55,345,273,72,10,42,96,1,6,156,30,30,0,62,0,198,916,2242
Uttar Pradesh,FAIZABAD,2013,37,32,13,35,0,35,138,135,3,1,2,28,83,264,132,132,40,53,105,0,0,193,11,79,1,7,0,189,839,2150
Uttar Pradesh,FATEHGARH,2013,56,66,19,25,0,25,105,95,10,1,3,13,59,239,163,76,25,23,49,0,0,125,34,30,0,38,0,125,719,1754
Uttar Pradesh,FATEHPUR,2013,61,38,31,42,0,42,123,112,11,3,1,13,49,154,81,73,45,39,103,2,5,273,39,87,0,80,0,268,778,2234
Uttar Pradesh,FIROZABAD,2013,106,143,12,39,0,39,233,187,46,7,0,90,88,699,475,224,176,98,207,0,1,316,66,112,0,165,0,283,1185,4026
Uttar Pradesh,G.R.P.,2013,35,9,4,3,0,3,55,28,27,8,3,52,1,3043,127,2916,28,11,29,2,0,20,3,84,0,1,0,2,776,4169
Uttar Pradesh,GAUTAMBUDH NAGAR,2013,96,107,17,39,0,39,204,150,54,5,3,205,228,3313,2211,1102,199,108,264,1,0,15,31,136,6,164,0,354,2704,8199
Uttar Pradesh,GHAZIABAD,2013,137,119,46,84,0,84,346,289,57,11,10,122,222,3073,2326,747,73,102,386,13,0,91,44,233,0,491,0,384,3163,9150
Uttar Pradesh,GHAZIPUR,2013,50,58,17,22,0,22,108,93,15,6,1,31,52,180,98,82,76,21,88,6,16,223,27,59,1,76,0,119,389,1626
Uttar Pradesh,GONDA,2013,27,33,22,24,0,24,166,149,17,2,0,27,85,207,91,116,59,56,210,3,0,283,32,62,0,4,0,120,920,2342
Uttar Pradesh,GORAKHPUR,2013,124,122,35,87,0,87,337,282,55,14,0,77,194,908,637,271,184,95,331,5,2,402,39,111,0,95,0,297,985,4444
Uttar Pradesh,HAMIRPUR,2013,33,35,13,50,0,50,80,68,12,3,0,21,31,84,27,57,54,20,33,0,2,54,15,117,5,0,0,75,315,1040
Uttar Pradesh,HAPUR,2013,53,81,11,35,0,35,100,71,29,2,0,41,15,417,256,161,45,24,111,2,2,24,21,75,0,52,0,158,570,1839
Uttar Pradesh,HARDOI,2013,65,50,33,28,0,28,145,130,15,1,1,18,61,249,118,131,32,34,68,0,3,244,24,131,0,122,0,309,1272,2890
Uttar Pradesh,HATHRAS,2013,61,65,13,37,0,37,104,86,18,5,1,41,39,405,233,172,74,38,84,0,6,131,21,73,0,76,0,159,661,2094
Uttar Pradesh,JALAUN,2013,31,19,8,7,0,7,63,52,11,0,0,13,32,127,75,52,8,23,50,0,1,143,22,52,0,33,0,125,221,978
Uttar Pradesh,JAUNPUR,2013,50,52,21,53,0,53,132,131,1,1,1,51,90,285,154,131,77,24,95,0,1,281,60,75,0,77,0,201,591,2218
Uttar Pradesh,JHANSI,2013,49,35,20,40,0,40,85,74,11,3,0,22,64,290,200,90,79,20,79,2,7,201,24,72,1,65,0,200,565,1923
Uttar Pradesh,KANNAUJ,2013,33,27,15,16,0,16,86,84,2,0,0,6,32,147,67,80,15,16,46,0,6,1,26,40,0,59,0,160,777,1508
Uttar Pradesh,KANPUR DEHAT,2013,49,20,10,29,0,29,78,74,4,1,0,13,19,107,55,52,34,38,64,0,0,253,32,45,0,67,0,264,908,2031
Uttar Pradesh,KANPUR NAGAR,2013,121,97,22,41,0,41,261,248,13,0,9,72,171,1195,922,273,102,155,393,5,7,228,56,110,0,239,0,498,3278,7060
Uttar Pradesh,KASGANJ,2013,47,52,14,17,0,17,101,89,12,0,0,8,46,163,91,72,45,22,49,0,7,178,24,43,0,27,0,91,405,1339
Uttar Pradesh,KAUSHAMBI,2013,29,22,18,27,0,27,69,56,13,0,0,12,59,92,36,56,20,25,68,0,1,94,22,108,0,67,0,117,750,1600
Uttar Pradesh,KHIRI,2013,88,139,27,49,0,49,204,189,15,2,0,31,67,564,292,272,63,39,121,1,0,467,57,85,0,152,0,282,1149,3587
Uttar Pradesh,KUSHI NAGAR,2013,50,24,27,33,0,33,145,143,2,1,0,17,48,168,108,60,154,33,101,1,13,314,29,66,0,48,0,180,536,1988
Uttar Pradesh,LALITPUR,2013,18,9,14,10,0,10,30,26,4,1,0,10,17,51,21,30,17,14,24,0,4,92,11,50,0,18,0,61,245,696
Uttar Pradesh,LUCKNOW,2013,133,116,22,76,0,76,381,375,6,11,2,69,553,2613,1705,908,165,538,1077,8,4,38,60,360,1,920,0,488,5948,13583
Uttar Pradesh,MAHARAJGANJ,2013,32,17,13,28,0,28,117,116,1,2,0,12,25,99,43,56,48,34,76,2,7,165,23,40,0,58,0,95,476,1369
Uttar Pradesh,MAHOBA,2013,29,18,11,30,0,30,49,45,4,3,0,8,44,81,37,44,24,12,31,1,2,0,16,61,0,26,0,67,325,838
Uttar Pradesh,MAINPURI,2013,71,82,15,20,0,20,165,142,23,3,0,33,108,404,310,94,93,37,84,0,10,204,38,92,0,94,0,231,648,2432
Uttar Pradesh,MATHURA,2013,108,123,22,59,0,59,174,138,36,6,0,70,127,1028,745,283,160,57,236,3,6,241,32,99,0,196,0,414,1225,4386
Uttar Pradesh,MAU,2013,27,41,14,26,0,26,102,94,8,0,0,18,72,243,152,91,94,26,107,0,3,260,11,53,1,94,0,112,191,1495
Uttar Pradesh,MEERUT,2013,238,264,18,109,0,109,357,282,75,14,1,328,283,2740,1938,802,273,80,392,9,9,23,42,277,0,209,0,318,2376,8360
Uttar Pradesh,MIRZAPUR,2013,23,2,9,5,0,5,9,8,1,0,0,4,18,42,18,24,0,32,82,0,0,85,19,5,0,30,0,80,341,786
Uttar Pradesh,MORADABAD,2013,89,78,9,69,0,69,187,173,14,14,7,52,100,715,411,304,68,43,230,1,0,46,27,156,1,299,0,192,1364,3747
Uttar Pradesh,MUZAFFARNAGAR,2013,188,163,13,49,0,49,270,214,56,317,1,134,60,706,404,302,194,74,205,1,11,187,25,125,0,270,0,205,1298,4496
Uttar Pradesh,PILIBHIT,2013,39,22,7,30,0,30,97,91,6,0,0,12,24,117,69,48,7,42,147,3,0,173,35,67,0,125,0,120,1731,2798
Uttar Pradesh,PRATAPGARH,2013,63,116,27,66,0,66,184,157,27,4,1,68,116,332,189,143,250,47,156,2,22,314,30,151,0,39,0,156,1167,3311
Uttar Pradesh,RAIBAREILLY,2013,58,47,13,43,0,43,106,104,2,1,0,19,72,195,91,104,57,41,78,2,2,150,23,66,0,72,0,191,849,2085
Uttar Pradesh,RAMPUR,2013,50,73,11,26,0,26,100,93,7,4,1,29,42,312,132,180,42,31,123,2,0,2,19,46,0,119,0,123,815,1970
Uttar Pradesh,SAHARANPUR,2013,95,91,13,34,0,34,153,137,16,9,2,114,77,557,296,261,105,43,291,5,0,108,34,90,0,198,0,160,1362,3541
Uttar Pradesh,SAMBHAL,2013,78,75,16,42,0,42,131,112,19,6,0,56,65,316,155,161,68,40,102,1,0,65,30,94,0,88,0,84,927,2284
Uttar Pradesh,SANT KABIRNAGAR,2013,26,12,3,23,0,23,64,60,4,0,0,16,12,42,25,17,36,19,42,0,2,134,5,17,0,8,0,56,227,744
Uttar Pradesh,SHAHJAHANPUR,2013,89,96,20,36,0,36,136,116,20,2,0,24,47,230,98,132,24,55,140,2,5,220,43,104,0,142,0,228,1260,2903
Uttar Pradesh,SHAMLI,2013,63,75,8,34,0,34,91,87,4,7,1,43,23,266,172,94,108,14,47,0,0,7,11,66,0,52,0,53,441,1410
Uttar Pradesh,SHRAWASTI,2013,21,17,6,21,0,21,55,50,5,2,0,8,41,52,12,40,18,17,68,1,1,162,18,53,0,0,0,60,214,835
Uttar Pradesh,SIDHARTHNAGAR,2013,19,4,3,17,0,17,60,59,1,5,0,9,27,87,54,33,24,9,26,0,0,5,8,26,0,33,0,54,342,758
Uttar Pradesh,SITAPUR,2013,82,55,18,95,0,95,267,256,11,3,1,44,131,375,155,220,50,46,110,0,19,143,63,211,0,130,0,228,1863,3934
Uttar Pradesh,SONBHADRA,2013,29,10,14,32,0,32,20,17,3,0,0,1,33,82,36,46,1,22,25,1,0,116,13,22,0,12,0,138,208,779
Uttar Pradesh,ST.RAVIDASNAGAR,2013,12,16,9,10,0,10,18,18,0,0,0,7,23,67,32,35,4,13,30,0,0,76,13,15,0,19,0,57,123,512
Uttar Pradesh,SULTANPUR,2013,39,66,11,29,0,29,115,107,8,7,2,34,100,294,144,150,84,31,81,0,3,236,15,87,0,111,0,160,779,2284
Uttar Pradesh,UNNAO,2013,90,46,14,41,0,41,189,173,16,2,0,36,68,271,110,161,31,65,100,0,1,28,44,119,0,190,0,293,1197,2825
Uttar Pradesh,VARANASI,2013,59,66,16,57,0,57,228,208,20,4,2,85,179,930,601,329,109,228,536,21,1,213,36,207,3,347,0,208,1542,5077
Uttar Pradesh,ZZ TOTAL,2013,5047,5259,1268,3050,0,3050,11183,9737,1446,596,70,3591,6683,41949,24948,17001,6089,4114,11665,158,291,12398,2335,7303,25,8781,0,14345,80245,226445
Uttarakhand,ALMORA,2013,1,3,0,8,0,8,32,18,14,0,0,1,9,15,2,13,2,3,9,2,0,6,2,7,3,9,0,7,53,172
Uttarakhand,BAGESHWAR,2013,1,0,2,2,0,2,16,4,12,0,0,1,12,6,0,6,1,0,4,0,2,10,1,3,1,2,0,5,15,84
Uttarakhand,CHAMOLI,2013,4,2,2,8,0,8,35,35,0,0,0,2,6,6,0,6,3,2,3,1,0,12,0,7,0,2,0,3,21,119
Uttarakhand,CHAMPAWAT,2013,5,1,1,0,0,0,15,15,0,0,0,1,5,3,1,2,7,0,1,0,1,33,1,5,0,1,0,11,6,97
Uttarakhand,DEHRADUN,2013,35,29,12,41,0,41,279,148,131,4,1,27,59,394,190,204,89,44,224,11,6,51,9,62,27,159,0,133,583,2279
Uttarakhand,HARIDWAR,2013,39,62,12,75,0,75,312,192,120,3,2,52,49,534,210,324,89,50,127,7,7,519,5,76,17,101,0,117,541,2796
Uttarakhand,NAINITAL,2013,17,9,1,20,0,20,117,55,62,1,0,10,0,132,60,72,34,7,37,4,0,85,5,33,11,31,0,80,208,842
Uttarakhand,PAURI GARHWAL,2013,6,6,2,3,0,3,43,25,18,0,0,4,15,49,15,34,19,7,15,1,0,48,2,11,7,6,0,7,56,307
Uttarakhand,PITHORAGARH,2013,2,2,0,7,0,7,28,19,9,0,0,1,8,9,1,8,4,0,5,0,0,23,2,4,2,5,0,7,8,117
Uttarakhand,RUDRA PRAYAG,2013,6,2,1,5,0,5,19,10,9,0,0,0,14,6,0,6,3,3,5,0,1,3,4,1,3,3,0,4,18,101
Uttarakhand,TEHRI GARHWAL,2013,5,3,1,5,0,5,23,14,9,0,0,0,2,10,3,7,3,3,3,0,0,1,0,2,0,0,0,0,53,114
Uttarakhand,UDHAMSINGH NAGAR,2013,72,60,7,48,0,48,94,87,7,9,4,39,62,428,267,161,77,29,109,3,0,217,12,82,0,116,0,195,763,2426
Uttarakhand,UTTARKASHI,2013,4,2,1,6,0,6,19,11,8,0,0,0,7,4,0,4,3,2,6,0,0,3,0,2,1,0,0,0,32,92
Uttarakhand,ZZ TOTAL,2013,197,181,42,228,0,228,1032,633,399,17,7,138,248,1596,749,847,334,150,548,29,17,1011,43,295,72,435,0,569,2357,9546
West Bengal,24 PARGANAS NORTH,2013,136,280,52,115,0,115,428,258,170,20,20,46,11,1350,258,1092,511,98,236,24,29,30,35,307,8,1716,0,8,7949,13409
West Bengal,24 PARGANAS SOUTH,2013,226,4,28,189,0,189,397,397,0,18,57,41,134,1226,169,1057,1914,3,474,4,21,336,49,212,2,1978,0,81,8173,15567
West Bengal,ASANSOL,2013,56,49,7,31,0,31,125,87,38,13,49,38,22,733,247,486,262,98,138,4,3,168,15,73,1,467,0,201,2232,4785
West Bengal,BANKURA,2013,57,57,7,24,0,24,44,36,8,11,14,21,9,172,30,142,229,23,80,2,11,171,19,76,0,278,0,157,1032,2494
West Bengal,BDN CP,2013,17,8,4,17,0,17,60,43,17,1,80,14,8,747,214,533,10,49,242,13,5,270,6,77,6,229,0,50,578,2491
West Bengal,BIRBHUM,2013,95,59,34,41,0,41,58,45,13,7,61,14,15,298,111,187,232,19,85,4,13,622,12,99,0,245,0,185,684,2882
West Bengal,BKP CP,2013,88,74,12,41,0,41,169,132,37,10,162,31,2,1325,420,905,90,107,411,3,0,249,21,197,7,705,0,149,2728,6581
West Bengal,BURDWAN,2013,129,247,18,41,0,41,122,107,15,12,76,29,3,650,156,494,277,40,163,3,36,562,25,123,0,378,0,795,1244,4973
West Bengal,COOCHBEHAR,2013,54,119,8,110,0,110,165,141,24,7,3,9,9,339,142,197,74,10,92,6,78,196,15,240,1,631,0,142,2129,4437
West Bengal,DAKSHIN DINAJPUR,2013,41,153,5,35,0,35,116,100,16,1,8,6,0,240,47,193,9,19,293,4,17,144,32,69,0,345,0,148,921,2606
West Bengal,DARJEELING,2013,30,33,7,30,0,30,44,35,9,1,3,8,3,339,45,294,30,33,18,4,17,695,0,54,2,158,0,105,329,1943
West Bengal,HOOGHLY,2013,126,24,18,54,0,54,183,163,20,7,106,17,9,996,213,783,398,58,190,10,39,145,19,143,11,922,0,5,3451,6931
West Bengal,HOWRAH,2013,76,60,13,23,0,23,106,92,14,14,24,15,29,307,85,222,196,51,145,3,4,709,10,131,4,682,0,20,2227,4849
West Bengal,HOWRAH CITY,2013,53,4,6,22,0,22,201,141,60,7,39,35,6,1163,214,949,73,131,234,12,2,32,3,215,48,609,0,23,3470,6388
West Bengal,HOWRAH G.R.P.,2013,7,7,1,1,0,1,7,6,1,0,10,2,0,293,0,293,3,1,5,2,0,0,2,9,2,1,0,0,62,415
West Bengal,JALPAIGURI,2013,106,188,18,121,0,121,287,263,24,3,3,35,16,1251,249,1002,27,47,106,1,11,157,12,305,2,779,0,220,3466,7161
West Bengal,JHARGRAM,2013,31,19,2,10,0,10,23,17,6,2,0,9,8,93,13,80,41,3,18,1,4,14,6,42,2,62,0,34,256,680
West Bengal,KHARAGPUR G.R.P.,2013,2,1,2,2,0,2,1,1,0,0,0,3,0,142,1,141,2,0,1,0,0,8,0,10,0,0,0,0,16,190
West Bengal,KOLKATA,2013,77,115,37,75,0,75,210,145,65,4,30,42,82,4910,680,4230,362,337,2052,28,0,3496,15,707,412,1005,9,449,11865,26319
West Bengal,MALDA,2013,113,392,25,140,0,140,197,182,15,10,42,17,13,456,214,242,64,0,147,79,11,163,14,177,0,597,0,0,2623,5280
West Bengal,MURSHIDABAD,2013,168,622,34,215,0,215,396,341,55,6,134,22,6,933,287,646,309,66,114,79,54,3728,35,407,7,1939,0,389,2647,12310
West Bengal,NADIA,2013,146,568,23,87,0,87,389,346,43,15,34,35,13,1288,228,1060,172,82,383,33,13,3292,69,213,13,1666,0,298,3303,12135
West Bengal,PASCHIM MIDNAPUR,2013,100,182,6,46,0,46,170,155,15,5,23,41,11,704,160,544,293,66,62,3,46,132,25,327,17,549,0,10,1921,4739
West Bengal,PURAB MIDNAPUR,2013,101,41,19,53,0,53,221,199,22,6,34,24,20,524,115,409,350,45,159,10,24,20,24,126,2,606,0,339,2547,5295
West Bengal,PURULIA,2013,72,10,6,54,0,54,54,49,5,5,18,22,2,226,48,178,94,31,33,3,4,395,8,78,0,158,0,124,216,1613
West Bengal,SEALDAH G.R.P.,2013,21,7,1,2,0,2,14,10,4,0,58,4,0,363,3,360,7,5,7,0,0,65,0,45,1,2,0,0,45,647
West Bengal,SILIGURI G.R.P.,2013,4,1,0,0,0,0,3,1,2,0,0,1,0,173,0,173,0,0,1,1,0,0,0,11,2,0,0,0,45,242
West Bengal,SILIGURI_PC,2013,40,15,12,35,0,35,122,115,7,3,0,25,7,1127,281,846,5,112,234,0,2,351,5,206,24,616,0,110,2124,5175
West Bengal,UTTAR DINAJPUR,2013,92,184,10,71,0,71,261,223,38,18,11,41,2,536,130,406,108,30,72,2,51,2009,5,234,3,793,0,10,2455,6998
West Bengal,ZZ TOTAL,2013,2264,3523,415,1685,0,1685,4573,3830,743,206,1099,647,440,22904,4760,18144,6142,1564,6195,338,495,18159,481,4913,577,18116,9,4052,70738,169535
A&N Islands,CAR,2013,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,2,0,2,2,0,0,1,12,24
A&N Islands,NORTH,2013,1,1,0,5,0,5,6,5,1,0,0,0,5,7,0,7,0,3,0,0,1,17,0,10,1,5,0,3,91,156
A&N Islands,SOUTH,2013,5,3,1,21,0,21,8,7,1,1,0,1,36,29,2,27,0,1,24,0,1,36,1,33,5,4,0,2,220,432
A&N Islands,ZZ TOTAL,2013,6,4,1,27,0,27,14,12,2,1,0,1,42,37,2,35,0,5,25,0,2,55,1,45,8,9,0,6,323,612
Chandigarh,CHANDIGARH,2013,22,50,3,45,0,45,261,174,87,11,1,62,258,1519,874,645,54,25,284,1,8,59,1,143,26,92,0,6,1146,4077
Chandigarh,ZZ TOTAL,2013,22,50,3,45,0,45,261,174,87,11,1,62,258,1519,874,645,54,25,284,1,8,59,1,143,26,92,0,6,1146,4077
D&N Haveli,D&N HAVELI,2013,3,2,1,5,0,5,13,11,2,1,0,0,21,58,26,32,7,1,10,1,18,15,0,1,1,1,0,16,139,314
D&N Haveli,ZZ TOTAL,2013,3,2,1,5,0,5,13,11,2,1,0,0,21,58,26,32,7,1,10,1,18,15,0,1,1,1,0,16,139,314
Daman & Diu,DAMAN,2013,7,0,4,7,0,7,11,4,7,6,0,1,18,35,23,12,11,3,17,1,8,12,0,2,0,2,0,28,44,217
Daman & Diu,DIU,2013,2,1,0,1,0,1,2,2,0,0,0,0,1,3,2,1,0,0,2,0,0,2,0,0,0,0,0,7,8,29
Daman & Diu,ZZ TOTAL,2013,9,1,4,8,0,8,13,6,7,6,0,1,19,38,25,13,11,3,19,1,8,14,0,2,0,2,0,35,52,246
Delhi UT,CAW,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,202,0,0,0,203
Delhi UT,CENTRAL,2013,20,35,5,71,0,71,220,113,107,1,0,55,121,1928,948,980,4,45,323,0,5,122,2,174,28,50,0,79,1274,4562
Delhi UT,CRIME BRANCH,2013,2,6,0,4,0,4,1,0,1,0,0,0,0,1,0,1,0,1,48,5,0,0,0,0,0,0,0,0,12,80
Delhi UT,EAST,2013,51,60,10,210,0,210,737,428,309,5,0,134,236,4252,2313,1939,7,34,240,4,11,177,11,364,133,246,0,134,3332,10388
Delhi UT,EOW,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,76,0,0,0,0,0,0,0,0,0,84,163
Delhi UT,GRP(RLY),2013,13,2,0,4,0,4,19,5,14,0,0,20,0,553,5,548,2,0,15,0,0,4,0,11,1,0,0,0,116,760
Delhi UT,IGI AIRPORT,2013,0,0,0,0,0,0,1,1,0,0,0,2,0,79,11,68,0,5,12,3,0,2,0,9,5,0,0,5,228,351
Delhi UT,METRO RAIL,2013,1,1,0,0,0,0,8,4,4,0,0,2,4,875,19,856,2,4,11,0,0,1,1,16,12,2,0,1,21,962
Delhi UT,NEW DELHI,2013,7,6,2,19,0,19,74,35,39,0,0,14,19,473,127,346,19,18,71,38,1,21,1,66,25,17,0,55,512,1458
Delhi UT,NORTH,2013,29,25,2,53,0,53,266,151,115,2,0,87,165,1542,657,885,12,38,167,1,11,93,9,164,25,107,0,148,1135,4081
Delhi UT,NORTH-EAST,2013,69,87,9,183,0,183,923,513,410,5,0,223,143,3703,2094,1609,12,20,200,3,13,241,27,333,30,438,0,119,2260,9041
Delhi UT,NORTH-WEST,2013,47,56,3,143,0,143,597,343,254,10,0,194,331,2548,1182,1366,8,28,218,1,1,172,17,301,45,236,0,180,1428,6564
Delhi UT,OUTER,2013,88,84,8,178,0,178,923,530,393,6,1,134,547,3383,1675,1708,4,27,283,3,12,203,14,332,155,466,0,264,2464,9579
Delhi UT,SOUTH,2013,23,35,8,163,0,163,539,328,211,0,1,68,429,3420,1590,1830,4,62,360,0,10,133,10,539,140,117,0,160,2372,8593
Delhi UT,SOUTH-EAST,2013,60,68,7,230,0,230,719,404,315,2,0,132,240,3155,1865,1290,10,40,292,2,11,237,16,386,95,220,0,195,2491,8608
Delhi UT,SOUTH-WEST,2013,52,61,5,194,0,194,556,330,226,1,0,116,263,1077,623,454,9,28,295,0,7,127,14,419,128,403,0,204,2004,5963
Delhi UT,STF,2013,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,4,15
Delhi UT,WEST,2013,55,54,6,184,0,184,711,424,287,1,2,64,337,3135,1807,1328,20,34,287,1,15,235,22,400,94,529,0,234,2393,8813
Delhi UT,ZZ TOTAL,2013,517,585,65,1636,0,1636,6294,3609,2685,33,4,1245,2835,30124,14916,15208,113,387,2899,66,97,1768,144,3515,916,3033,0,1778,22130,80184
Lakshadweep,LAKSHADWEEP,2013,0,0,0,2,0,2,0,0,0,0,0,0,2,8,0,8,2,0,1,0,1,5,0,1,0,0,0,0,18,40
Lakshadweep,ZZ TOTAL,2013,0,0,0,2,0,2,0,0,0,0,0,0,2,8,0,8,2,0,1,0,1,5,0,1,0,0,0,0,18,40
Puducherry,KARAIKAL,2013,6,3,0,6,0,6,3,2,1,0,2,3,18,56,26,30,10,0,8,0,3,160,1,1,1,1,0,32,329,643
Puducherry,PUDUCHERRY,2013,25,8,2,11,0,11,38,23,15,1,6,7,53,538,360,178,75,14,67,5,13,555,0,11,7,7,0,206,1464,3113
Puducherry,ZZ TOTAL,2013,31,11,2,17,0,17,41,25,16,1,8,10,71,594,386,208,85,14,75,5,16,715,1,12,8,8,0,238,1793,3756
